用户id,微博昵称,微博正文,是否认证,是否会员,有无签名,微博数,关注数,粉丝数,分组数,原创率,发图率,注册时间,性别,生日,地区
3887021617,从化汽车之家,博主，再推荐些，真心喜欢　　　　　　　　　　　　　　　　　　　　　　,0,0,1,53,158,337,1,0.3774,0.3774,2014-03-07,男,2014-10-15,广东 广州
2265816877,uComeToo,打错字啦 憨憨 是以及,0,1,1,5496,1298,280,1,0.0874,0.2276,2014-08-10,女,2001-12-04,河南
6094646365,收视率贡献专家,:上映前排片最低的哪吒重生今天破3亿了，排片占比和票房占比也因为电影的好口碑而多次实现了逆袭。果然金子是会发光的，从倒数第一实现逆袭，哪吒还能再拼一把，这么好的口碑一定要继续冲啊！没看的朋友们快去看！ ,1,1,0,19199,354,7264244,1,0.1023,0.0538,2019-06-21,女,0,北京
5524188141,阿滢滢yyy,: 真心安利哪吒重生！追光真的很用心在做动画！这特效这剧情！不去电影院看我觉得真的可惜！已经二刷了！太好看了 ,0,1,1,1151,494,136,1,0.6798,0.5993,2020-06-19,女,双子座,上海 浦东新区
6468307672,八卦影视频道,:部电影拍出了国漫的历史巅峰了，真的是非常厉害的，栩栩如生的毛发，而且衣服啊嗯机车都是非常到位的，整个背景设计的非常有真实感，人物都是栩栩如生的感觉。 ,1,1,0,4069,197,116636,3,0.4458,0.2537,2018-04-13,男,0,北京 东城区
5611212290,九七年路牌记,:感觉哪吒的票房真的是对不起它的制作呀，就这么好的特效票房居然才破三亿真的是非常的不值呀感觉 ,0,0,1,411,282,74,1,1.6429,1.4286,01月15日 12:,男,1989-04-02,湖南
2035709043,擦狼,:片方毫无诚意。仿若导演系本科生期末作业。主角李云祥毫无人格魅力，以至于他再次抽下敖丙的龙筋时，我对敖丙共情了，哪吒，他要摩托车，你就卖给他呗？哪吒转了这么多世，依然胡搅蛮缠，而且不会剔骨还父了。石矶传人给无辜惨死的师姐报仇，哪吒一枪把人家整死了；龙王为了上封神榜而做坏事，哪吒把他一家都整死了；顺便整死了陈塘关百姓。坏人不够坏，好人不够好，每个人的立场都站不住脚。还我宝贵的时间和血汗钱,1,1,1,3418,464,1779,1,1.0417,1.0375,0,女,0,上海
6188052411,奶酷俊俊子,:没有IMAX厅真的无语,0,1,1,3329,109,203,1,1.0163,1.0204,0,女,双子座,北京
5152339118,大鹅的小黑tu,: 好看,0,1,1,2860,184,5,1,0.0385,0.3603,2017-01-01,男,摩羯座,其他
6468307666,影视扒姐揭秘,:只能说中国的国漫电影越来越有特色，而且在电影的制作水平上也提升了很多，才能带给我们更精彩的视觉震撼，尤其是在电影院看的时候，代入感非常强大 ,1,1,0,13420,281,29766,4,0.0821,0.0560,2018-02-13,女,0,北京
6455868637,娱乐圈小奶狗,:我也推荐我身边的朋友去看了这部电影，让他们感受不一样的哪吒，结果看过的人都说不错，但也有一些人没看，不过我们都有一样的想法，就是国产动画电影也在崛起 ,1,1,0,7355,357,113218,7,0.1771,0.1090,2018-04-24,女,0,北京
6152926610,武当技师,:感觉哪吒是真的非常的好看呀，不过现在才破三亿，感觉真的是很心酸呀，这么好看的国漫不允许没有人知道呀 ,0,1,1,413,206,8,1,0.4627,0.5116,2020-12-20,男,狮子座,湖南
2560442081,三殿下AB,:我真的是超级的希望我们的哪吒可以多一点点排片呢，我觉得这个电影算是我们的国漫顶尖了 ,0,0,1,1272,133,186,1,0.7236,0.5610,2012-03-13,女,1988-06-10,四川 成都
7298074095,会撩人的吃货啊,哪吒重生是真的很好看，推荐去看,0,1,0,33702,477,367,1,0.0042,0.0309,2019-09-02,女,1992-09-01,山东
7269077542,易茜只烊,还没有去看的朋友一定要去看呀，真的超级好看，我也去二刷了。,1,0,1,2012,360,158,1,0.1500,0.5250,2019-09-08,女,0,湖南 怀化
6051916661,毛绒绒小喵咪,哪吒重生这部电影没去看的必须要去看看，不看会后悔的,0,1,0,19777,330,160,1,1.0013,1.0013,0,女,0,山东
1093027675,春水望不断,太不容易了,0,0,1,113,77,15,1,0.5310,0.4425,2019-01-19,男,0,湖南
7463379425,considerations777,我们一起来见证他的历史,0,0,0,42,108,2,1,0.4878,0.7317,2020-06-30,女,0,其他
1093027675,春水望不断,加油啊哪吒，没看的朋友真的可以去看看，绝对值回票价,0,0,1,113,77,15,1,0.5310,0.4425,2019-01-19,男,0,湖南
1956828715,褚得厦,这片去年就上映过了，后来票房不佳撤档，今年贺岁档再重新上,0,0,0,1913,140,62,1,0.0219,0.5137,2015-05-24,男,01-01,澳门 其他
6370374308,Pinkpanther23-,赛博朋克机车酷盖李云祥，又靓仔战斗力又强，敖丙虽然很坏但是很帅，视觉效果根本没得说，每个人的元神都是瞳孔地震的程度，打戏流畅，特效拉满，配乐一百分！不在电影院看至少后悔一百年！！自来水强烈安利！！入股不亏,0,0,1,63,92,1,1,0.6452,0.3226,01月06日 22:,女,射手座,重庆 涪陵区
3887021617,从化汽车之家,博主，再推荐些，真心喜欢　　　　　　　　　　　　　　　　　　　　　　,0,0,1,53,158,337,1,0.3774,0.3774,2014-03-07,男,2014-10-15,广东 广州
5337226857,玩胶佬Alex,真的太好看了,0,0,1,161,37,80,1,0.3043,0.6832,2017-02-06,男,2000-12-12,上海
6094646365,收视率贡献专家,:上映前排片最低的哪吒重生今天破3亿了，排片占比和票房占比也因为电影的好口碑而多次实现了逆袭。果然金子是会发光的，从倒数第一实现逆袭，哪吒还能再拼一把，这么好的口碑一定要继续冲啊！没看的朋友们快去看！ ,1,1,0,19199,354,7264238,1,0.1023,0.0538,2019-06-21,女,0,北京
3843170644,2018年11月3日,:恭喜哪吒票房破三呀，觉这么好看的电影现在才破三，真的是太慢了呢，真的是强烈向大家安利这部电影呀 ,0,1,1,985,293,63978,2,0.8791,0.5934,2018-09-29,男,双子座,河北
3829921937,Contentedness,不被期待，方能超越期!《哪吒重生》完爆唐探3，成为年度最强黑马 冷风醉酒_1的微博视频 ,0,0,1,791,286,233,1,0.1081,0.6351,2015-10-04,女,双子座,海外 美国
6468307824,美食八卦频道,:春节的时候上映这么多的电影，我印象最深刻的就是哪吒重生电影吧，虽然电影票难买，但是买到之后去电影院看，我觉得这个真的是很值得，太受大家欢迎了 ,1,1,0,23395,541,160705,3,0.0850,0.0094,2018-06-02,女,0,北京
6455868705,娱乐搞怪达人,:昨天刚带了孩子在电影院观看了以后，孩子说非常的好，看从中学会到了很多的东西，我觉得这样有教育意义的动漫还是要多出一点，我觉得未来还是非常值得看好国内动漫。 ,1,1,0,3184,177,12227,5,0.6183,0.2461,2018-05-29,女,0,北京
6468307584,娱乐圈智障妹,:我还没看过这个电影呢，正好这两天有空我想带孩子们去看一遍，听别人说这电影的题材很吸引人，应该是真的吧，从封面来看确实比较有吸引力，绝对值得去打卡 ,1,1,0,6094,229,73097,8,0.3274,0.0181,2018-02-13,女,0,北京
6456165711,娱乐圈丽哥,:很不错的电影，至少我看下来了以后非常喜欢，人物的动作和剧情都非常的精彩，而且展开也很大胆，如果说三亿票房让我有什么感想的话，那就是祝福国产电影越来越好 ,1,1,0,10999,257,129328,8,0.1788,0.0164,2018-05-07,女,0,北京 东城区
6455868669,娱乐八卦掌门,:哪吒重生的票房破了3亿之后就真的很让人兴奋，后期发力之后又会拥有怎样的奇迹呢？希望可以成为最后的黑马把票房提到5亿，毕竟这是中国动漫的顶级之作 ,1,1,0,4903,110,27607,2,0.4025,0.2247,2018-02-12,女,0,北京
6455868572,娱乐圈扛把的,:看到了，国产动漫的进步了，已经达到了非常高的巅峰水准了，我觉得这样的水准的国漫效果能够展现出来的还是达到了很好的水准的，会到电影院支持的。 ,1,1,0,5082,192,338678,3,0.3905,0.0414,2018-04-08,女,0,北京
1913148105,葫芦福禄开心,:这里的imax简直就是奢望 ,0,1,0,7858,302,123,1,0.1007,0.1007,2014-05-13,女,0,其他
5067710086,-九十八度-,:春节档被低估的一部电影没错了，真的是想不明白，什么这么好看的电影都没有人知道呢 ,0,0,0,391,59,65,4,0.8529,0.5882,2020-12-20,男,1989-03-01,湖南 长沙
